material_id,formula,band_gap,e_hull,formation_energy
mp-1333124,YCuO3,0.005599999999999001,0.011914108806815002,-2.419534634000001
mp-1340758,YCuO3,0.0,0.023366516806816003,-2.408082226
mp-1432347,YCuO3,0.0,0.222457445806816,-2.208991297
mp-755109,YErO3,4.544399999999999,0.097533514874999,-3.907949494999999
mp-1275986,YFeO3,0.0,0.008711735874999,-2.821769901999999
mp-1376289,YFeO3,1.2742,0.013783144208330001,-2.816698493666668
mp-1416093,YFeO3,0.6372999999999991,0.34055598087499905,-2.489925657
mp-20783,YFeO3,1.5605,0.011817914374999001,-2.818663723499999
mp-1215945,YGa3Cu,0.0,0.013742773099996,-0.4575381565
mp-1104503,YGa3Ru,0.0,0.0,-0.580424410499999
mp-17853,YGaO3,2.9043,0.026932728216666,-3.125843044833334
mp-768889,YHoO3,3.0775,0.089211476416666,-3.901504207333332
mp-504607,YInO3,2.051699999999999,0.0045696548749970005,-2.969400000333334
mp-1101170,YLuO3,4.7425999999999995,0.076084470499997,-3.9627432763333332
mp-754226,YLuO3,3.3403,0.07324762849999901,-3.965580118333333
mp-1232166,YMgS3,0.0,0.35517695399999905,-1.502764208999999
mp-1237973,YMgS3,0.1962,0.31389418149999904,-1.544046981499999
mp-1232305,YMgSe3,0.0,0.29001039249999905,-1.42593375940625
mp-1232338,YMgSe3,0.0,0.22114488749999803,-1.49479926440625
mp-1434307,YMnO3,0.0,0.325051983333333,-2.7024312685862073
mp-19227,YMnO3,0.0367,0.019520051666665,-3.007963200252874
mp-19385,YMnO3,0.0,0.0,-3.027483251919541
mp-20699,YMnO3,0.405199999999999,0.023095256833332002,-3.004387995086206
mp-989604,YMoN3,1.9089,0.0,-1.0928410905
mp-1371109,YMoO3,0.0,0.179430563593745,-2.7385776460000013
mp-1379411,YMoO3,2.2163,0.029569150593745003,-2.8884390590000013
mp-1445377,YMoO3,0.0,0.227837414593746,-2.6901707950000002
mp-8467,YNiGe3,0.0,0.0,-0.570614412999999
mp-1346989,YNiO3,0.0064999999999990005,0.070424734333334,-2.395287507666666
mp-1399857,YNiO3,0.0,0.25454850099999904,-2.211163741000001
mp-1433326,YNiO3,0.0,0.209964379000002,-2.255747862999998
mp-19242,YNiO3,0.0,0.0,-2.465712242
mp-1018629,YPd3C,0.0,0.438632708999999,-0.24232362300000002
mp-989611,YReN3,0.0,0.032463341499997,-0.845412769750001
mp-989628,YReN3,0.0,0.008829439499997,-0.869046671750001
mp-989647,YReN3,0.0,0.0,-0.8778761112500001
mp-998367,YReN3,0.0,0.125680097500001,-0.75219601375
mp-22120,YRh3C,0.0,0.0,-0.47584191500000006
mp-1207629,YRhO3,9.999999999976698e-05,0.0,-2.547069844999999
mp-1340878,YSbO3,0.7162000000000001,0.31327864574999903,-2.592731908
mp-1347073,YSbO3,1.4667000000000001,0.23988171908333303,-2.666128834666667
mp-1389035,YSbO3,1.4299,0.25643615575,-2.649574398
mp-1215924,YSbTe3,0.8608000000000001,0.032254929750001,-0.9937956739999991
mp-755165,YScO3,4.4324,0.028696064749997002,-3.932606217
mp-768479,YScO3,3.2044,0.030876317749997002,-3.9304259640000003
mp-769007,YScO3,3.1392,0.019936197083330002,-3.941366084666667
mp-7792,YScS3,1.7758,0.0018075120000020002,-2.275333159687498
mp-769404,YSeO3,1.836899999999999,0.0,-2.499224003468748
mp-1068587,YSi3Ir,0.0,0.0,-0.7767198280000011
mp-10284,YSi3Ni,0.0,0.024345344000001,-0.638041397999998
mp-1343054,YSnO3,1.9502000000000002,0.20043593684375002,-2.7733691865
mp-1376465,YSnO3,0.0,0.178568194343751,-2.795236929
mp-1394022,YSnO3,0.0,0.19036689234375,-2.783438231
mp-989557,YTcN3,0.0,0.06251445233333,-0.807220100291669
mp-989640,YTcN3,0.0,0.025242952833332003,-0.8444915997916661
mp-1216018,YThC3,0.0,0.05477661087500701,-0.222607227499997
mp-1342458,YTiO3,0.0,0.054874349916659,-3.605859811999999
mp-1436662,YTiO3,0.0,0.30271702024999103,-3.358017141666667
mp-1443298,YTiO3,0.0,0.07797280824999,-3.582761353666667
mp-4355,YTiO3,0.0,0.057953292749992,-3.602780869166666
mp-753995,YTmO3,4.582000000000001,0.08865059062499901,-3.933321822500001
mp-766256,YTmO3,4.1556,0.0032752953749990003,-4.018697117750002
mp-768353,YTmO3,3.1706,0.07621912245833301,-3.945753290666667
mp-1375509,YVO3,1.1014,0.08072150666666801,-3.184956397333335
mp-1402500,YVO3,0.0,0.153982789000002,-3.111695115
mp-1504764,YVO3,0.0,0.35329186500000204,-2.9123860390000003
mp-18883,YVO3,0.0,0.0,-3.2656779040000012
mp-989407,YWN3,1.515099999999999,0.038582182499993005,-1.183013483250007
mp-989576,YWN3,1.5404,0.045939758499994,-1.1756559072500061
mp-989609,YWN3,1.1259000000000001,0.022444033499994003,-1.199151632250007
mp-989615,YWN3,2.2798,0.0,-1.2215956657500011
mp-989617,YWN3,1.412799999999999,0.024336601499992002,-1.197259064250008
mp-989645,YWN3,1.406699999999999,0.019787168499998002,-1.201808497250002
mp-1369924,YWO3,2.2586999999999993,0.21914667675000302,-2.7308813945
mp-1375712,YWO3,0.0,0.389380055250004,-2.560648016
mp-1401965,YWO3,0.0,0.40448747425000403,-2.545540597
mp-1215965,YZrO3,0.5552,0.12390962875833302,-3.6032292082499993
mp-766243,YZrO3,0.42700000000000005,0.08183048750833201,-3.6453083495
mp-1206360,Yb3AlC,0.0,0.0,-0.6206852850000011
mp-21206,Yb3GaC,0.0,0.0,-0.6945973430000031
mp-3216596,Yb3GeO,0.0,0.173653544500002,-1.599535311750003
mp-19777,Yb3InC,0.0,0.0,-0.759455835
mp-3216524,Yb3SiO,0.0,0.233278305166667,-1.545238797749999
mp-11651,Yb3SnO,0.0,0.189159093833339,-1.545781028750002
mp-1215459,YbAl3Au,0.0,0.0,-0.6037967909999991
mp-758371,YbAlO3,0.0,0.183687583249998,-3.51754615225
mp-759116,YbAlO3,0.0,0.039198019249999,-3.66203571625
mp-2760250,YbBO3,4.9925,0.036034692999999,-3.390340420750001
mp-3216857,YbBO3,5.148199999999999,0.07499853399999801,-3.351376579750001
mp-5364,YbBO3,0.0,0.0,-3.42637511375
mp-10135,YbBPd3,0.0,0.11604181113332801,-0.657622925499998
mp-3686,YbBRh3,0.0,0.0,-0.8939846434999991
mp-1101165,YbBiO3,0.0,0.035291387499999,-2.650819842250001
mp-1079021,YbCeS3,0.09730000000000001,0.0,-2.3905657686875
mp-20764,YbCeSe3,0.0,0.0,-2.189161334437503
mp-1187572,YbCrO3,0.0,0.378741857749999,-2.850292884250001
mp-1187562,YbCuO3,0.0,0.31660374218750104,-2.031362008249999
mp-1215722,YbDyS3,0.0,0.009571560249998001,-2.3461414616875
mp-1187715,YbEuO3,0.0,0.44238159325000104,-3.095093227249998
mp-1215511,YbGa3Au,0.0,0.0,-0.5535416629999981
mp-1215535,YbGa3Cu,0.0,0.0,-0.47663874700000103
mp-1187561,YbGaO3,0.0,0.39801374174999804,-2.672650508250001
mp-1018646,YbH3Pd,0.0,0.16460984520833202,-0.43531103825000006
mp-1205559,YbInBr3,2.9688,0.305628889000011,-1.411692823499998
mp-1187576,YbNdO3,0.0,0.493810736500002,-3.363809463749999
mp-560374,YbNdS3,0.0,0.0,-2.398504084187499
mp-11787,YbNdSe3,0.0,0.0,-2.195413191937501
mp-1018647,YbNiH3,0.0,0.013078759999986,-0.48139910224999904
mp-1187595,YbNiO3,0.0,0.263503927291669,-2.267912244249999
mp-1079995,YbPrS3,0.0,0.0,-2.396641787020832
mp-11786,YbPrSe3,0.0,0.0,-2.198210112770835
mp-10716,YbRh3C,0.0,0.0,-0.6192783770000001
mp-1206413,YbRu3C,0.0,0.0,-0.32034384799999804
mp-11788,YbSmSe3,0.0,0.002130141000002,-2.1812732264375
mp-753164,YbTiO3,3.5867,0.09273378124999701,-3.511420170583335
mp-865218,YbTiO3,1.897499999999999,0.46412076424999704,-3.140033187583336
mp-1206321,YbTlBr3,3.6903,0.22691321500001702,-1.490408497499999
mp-1215537,YbZnGa3,0.0,0.06797284950000901,-0.373116315999999
mp-1246464,Zn3SbN,0.0,0.266113632749998,0.22007312924999903
mp-14099,ZnAgF3,1.5852,0.05357189399999301,-1.932383004000004
mp-998537,ZnAgF3,1.3463,0.010978875999999001,-1.974976021999999
mp-1378105,ZnBiO3,0.880799999999999,0.080627896,-1.511590225
mp-971706,ZnBiO3,0.0,0.380419599999999,-1.211798521
mp-9812,ZnCO3,3.5639000000000003,0.0,-1.822014750000003
mp-10271,ZnCo3C,0.0,0.12225201990909002,0.10896379500000102
mp-1369159,ZnCoO3,0.0,0.177061809552631,-1.205189849499999
mp-753026,ZnCoO3,0.21349999999999902,0.05610019605263,-1.326151463
mp-758652,ZnCoO3,0.0,0.082076907052631,-1.300174752
mp-1341277,ZnCrO3,0.024200000000000003,0.139117740500003,-1.8392645584999991
mp-10266,ZnFe3C,0.0,0.025081435333333003,0.012593363000000002
mp-1373518,ZnFeO3,0.0,0.16101712250000003,-1.418680838
mp-755099,ZnFeO3,0.0,0.11370192550000001,-1.465996034999999
mp-755535,ZnFeO3,0.0,0.11583668500000001,-1.4638612755
mp-1020631,ZnGeO3,1.3848999999999991,0.13119376600000401,-1.894307236
mp-8285,ZnGeO3,2.1201,0.05910878500000401,-1.9663922169999992
mp-1379617,ZnMoO3,0.0,0.08622597750000001,-1.8430667804999992
mp-16290,ZnNi3C,0.0,0.042992179000000005,-0.058996034999999
mp-1069270,ZnNi3N,0.0,0.0,-0.22054541299999902
mp-1378884,ZnNiO3,0.0,0.187397397499999,-1.031977049999999
mp-3342,ZnPS3,1.98,0.025522434530603003,-0.49766344181334105
mp-1348382,ZnSbO3,0.3548,0.16128341650000003,-1.6620442704999991
mp-4682,ZnSeO3,3.444199999999999,0.062141492750002005,-1.440288200468749
mp-5338,ZnSeO3,3.9227,0.0,-1.50242969321875
mp-1020623,ZnSiO3,3.5938,0.149759329166671,-2.545076481
mp-1178612,ZnSiO3,3.571799999999999,0.038366072666670005,-2.6564697375
mp-562182,ZnSiO3,3.4371,0.05023560116667,-2.644600209
mp-619034,ZnSiO3,3.4593,0.055324113291671,-2.639511696874999
mp-641917,ZnSiO3,3.3367,0.058844105166671004,-2.635991705
mp-13334,ZnSnO3,1.080999999999999,0.041423655000000004,-1.939425192999999
mp-1337169,ZnSnO3,1.1054,0.0828422335,-1.898006614499999
mp-14628,ZnSnO3,1.3215,0.05493057999999901,-1.925918267999999
mp-1093994,ZnSnS3,0.358799999999999,0.16903320314285702,-0.5004279738303591
mp-16819,ZnTeO3,3.605899999999999,0.0007195042499960001,-1.6326734050833331
mp-1340971,ZnWO3,1.8923,0.08895500149999501,-1.8494045585
mp-1427680,ZnWO3,0.0,0.48132135699999606,-1.457038202999999
mp-27898,Zr3AlN,0.0,0.0,-1.117505013749999
mp-18927,Zr3NiO,0.0,0.40440821450000003,-0.9776758620000011
mp-1014226,Zr3ZnN,0.0,0.0,-1.030142710750001
mp-1215405,ZrAlCr3,0.0,0.332147949833334,0.113128173433338
mp-1068661,ZrBRh3,0.0,0.0,-0.8006291954999991
mp-1016845,ZrCdO3,0.0,0.34487558900000104,-2.481755602999999
mp-1188065,ZrCoH3,0.0,0.0,-0.493764213749999
mp-756665,ZrCoO3,1.9991,0.078509806999996,-2.7183933045
mp-761293,ZrCoO3,0.0,0.097064911999996,-2.6998381995000003
mp-755055,ZrCrO3,1.5603,0.085932194166669,-2.9911010485
mp-1016871,ZrHgO3,0.0,0.34979274050000103,-2.192400905500001
mp-754513,ZrMnO3,2.5635,0.042826420999995,-3.058372138586206
mp-754980,ZrMnO3,2.8707000000000003,0.047255366999996,-3.053943192586206
mp-1246219,ZrMoN3,0.0,0.11284373530000001,-0.893173240499999
mp-29658,ZrNiH3,0.0,0.0,-0.535800285749999
mp-10706,ZrRu3C,0.0,0.027981394999997,-0.377479948000001
mp-17324,ZrSnS3,0.9944000000000001,0.0,-1.397594188499999
mp-1183044,ZrTlO3,0.0,0.23488012733333002,-2.454293249666669
mp-1246572,ZrWN3,0.0,0.14128639166666002,-1.001811556458335
mp-977446,NdVGe3,0.0,0.017606004227271002,-0.502323800499998
mp-19253,NdVO3,0.0,0.2229974875,-2.9980508305
mp-541129,NdVO3,1.034099999999999,0.0,-3.221048318000001
mp-673854,NdVSb3,0.0,0.23688405550000202,-0.40885870733331703
mp-1101702,NdZrO3,0.0,0.19998182252498903,-3.4495574815
mp-756246,NdZrO3,0.0509,0.086092308524989,-3.5634469955
mp-771131,NdZrO3,0.0,0.20003141852498801,-3.4495078855
mp-8370,Ni3GeC,0.0,0.320086342499999,0.12226221249999801
mp-1247483,Ni3SbN,0.0,0.12410287833333301,0.022412838333332002
mp-1017632,Ni3SnN,0.0,0.080494424249999,-0.073574104
mp-998365,NiAgF3,0.0,0.051729657999993,-1.735710937000003
mp-998429,NiAgF3,0.761,0.025468155999993,-1.761972439000003
mp-1105718,NiBiO3,0.0,0.020718875250013,-1.344834674
mp-23532,NiBiO3,0.0,0.044690977750013,-1.3208625715
mp-25096,NiBiO3,0.3548,0.032242590750014004,-1.3333109585
mp-998363,NiBiO3,0.0,0.13874435425001302,-1.226809195
mp-998527,NiBiO3,0.0,0.010981392250011001,-1.354572157000002
mp-19147,NiCO3,0.0,0.0,-1.6542193050000011
mp-1246271,NiMoN3,0.0,0.336908486800002,0.098769699999999
mp-676040,NiPS3,0.0,0.05133249977999901,-0.51870861142857
mp-1079754,NiPSe3,0.0,0.053721649000001,-0.17434910953273502
mp-20460,NiSeO3,0.0,0.0,-1.25510434046875
mp-572987,NiSeO3,3.0748,0.065963780375,-1.189140560093749
mp-754654,NiSnO3,1.7717,0.026179026,-1.725544296999999
mp-1209810,NiTeO3,2.5735,0.046346222333334006,-1.372126153333333
mp-1209979,NiTeO3,0.14419999999999902,0.28736651033333405,-1.131105865333333
mp-1210158,NiW3N,0.0,0.199750458499998,0.000812400416663
mp-1186110,NpAlO3,0.0,0.042764798062499006,-3.2910525867500002
mp-973930,NpBeO3,0.0,0.432417750999999,-2.969447077750001
mp-1186320,NpHgO3,0.0,0.16150768749999803,-2.379468141250002
mp-1186357,NpTaO3,0.0,0.41800677632000305,-2.6797534082166683
mp-977152,NpTiO3,0.0,0.17949956,-3.144405459416667
mp-1189731,PBr3O,3.088899999999999,0.00038599400000100003,-1.254594086928571
mp-558645,PBr3O,3.0735,0.0,-1.254980080928571
mp-2015815,PCl3O,4.4928,0.0,-1.5870220954285812
mp-27277,PCl3O,4.4681,0.003156355500018,-1.5838657399285712
mp-2766955,PCl3O,5.3414,0.018552960500009,-1.568469134928579
mp-753611,PCl3O,4.5483,0.009112074500018,-1.577910020928571
mp-977455,PaAgO3,0.915,0.0,-2.8303952513333472
mp-1186392,PaBeO3,0.0,0.45200992500000003,-3.202705433999999
mp-540540,PaBr3O,1.749,0.0,-2.542195351999999
mp-1186395,PaHgO3,0.0,0.0,-2.799456755500001
mp-862832,PaTlO3,2.6427,0.0,-3.167280823666671
mp-545482,PdSeO3,1.0589,0.0,-1.032893985468749
mp-546684,PdSeO3,0.8236000000000001,0.004668683999999,-1.02822530146875
mp-1186533,PmBeO3,0.0,0.273470728249999,-2.8857220415000002
mp-1186597,PmInO3,1.6185,0.47924233475000005,-2.435841807833333
mp-1186600,PmMgO3,0.0,0.312467389250001,-2.820906727499999
mp-1232288,PmMgS3,0.2109,0.37949691550000003,-1.531501624999999
mp-1232152,PmMgSe3,0.0,0.33619709399999703,-1.414945529406249
mp-1232203,PmMgSe3,0.0,0.277245776833329,-1.473896846572916
mp-1237948,PmMgSe3,0.0,0.37091557749999704,-1.3802270459062491
mp-983513,PmRuO3,0.0,0.3878489305,-2.186149372499999
mp-2647018,PmTiO3,0.0,0.109473932750001,-3.460296333166667
mp-10039,Pr3AlC,0.0,0.054900408666668,-0.23128765722222203
mp-1094072,Pr3AlN,0.0,0.0,-0.8458429647499991
mp-20990,Pr3InN,0.0,0.0,-0.9993550707499961
mp-21135,Pr3InO,0.0,0.0,-1.510910203333332
mp-1206822,Pr3SnN,0.0,0.0,-0.9833645990000011
mp-1219803,PrAl3Ag,0.0,0.0,-0.410090092666667
mp-1069825,PrAl3Cu,0.0,0.0,-0.5118632363333331
mp-3466,PrAlO3,4.1325,0.0,-3.655848326333328
mp-8218,PrAlO3,2.8792,0.018023412999994,-3.637824913333332
mp-861504,PrBO3,4.6526,0.0,-3.446497388666666
mp-2976,PrBPd3,0.0,0.11091275293333301,-0.5366176341666651
mp-11596,PrBPt3,0.0,0.0,-0.846625818166663
mp-5200,PrBRh3,0.0,0.0,-0.6683155041666621
mp-862754,PrBS3,2.4441,0.0,-1.550804115666665
mp-1186742,PrBeO3,0.0,0.252533759374999,-2.853243746333333
mp-13125,PrCoGe3,0.0,0.0,-0.561541403333332
mp-20090,PrCoO3,0.0,0.0,-2.497417969333276
mp-20427,PrCoO3,0.0,0.116340927999886,-2.381077041333333
mp-569153,PrCoSb3,0.0,0.009924975750003001,-0.640224429249991
mp-13007,PrCrGe3,0.0,0.034544734999997,-0.39943659199999704
mp-1105822,PrCrO3,2.0419,0.0,-3.121656220833332
mp-19353,PrCrO3,1.847,0.118023259499999,-3.003632961333333
mp-1209589,PrCrSb3,0.0,0.009047160499989,-0.5899707228333341
mp-861512,PrCrSe3,0.0,0.0,-1.492157599739583
mp-1186515,PrCuO3,0.0,0.024692680187500003,-2.312583337333333
mp-1199144,PrErS3,0.6393,0.0,-2.384397188187498
mp-1069147,PrFeGe3,0.0,0.0,-0.489482641333333
mp-22341,PrFeO3,1.0793,0.0,-2.757081589333333
mp-1200999,PrFeSb3,0.0,0.021099055113640002,-0.600670701583332
mp-1210142,PrFeSb3,0.0,0.040810332530306005,-0.580959424166665
mp-1219979,PrGa3Au,0.0,0.0,-0.607911420833332
mp-1220010,PrGa3Ni,0.0,0.046517406000001,-0.530069898833333
mp-1219974,PrGa3Pd,0.0,0.0,-0.6858301508333341
mp-1219973,PrGa3Pt,0.0,0.0,-0.723026000833338
mp-4535,PrGaO3,3.3909000000000002,0.029260600857143004,-3.034011709833333
mp-13072,PrGe3Rh,0.0,0.0,-0.700915795333333
mp-1186747,PrHfO3,0.0,0.22375293974999902,-3.449797213333332
mp-755462,PrHfO3,0.0,0.13526831524999802,-3.538281837833332
mp-1211193,PrIn3Pt,0.0,0.033607960083337,-0.5661137015833311
mp-1105130,PrInO3,2.633599999999999,0.005396318374999,-2.856272560166665
mp-21872,PrLuO3,4.8757,0.012616476499999,-3.9139104936666653
mp-1078537,PrLuS3,0.784999999999999,0.0,-2.391663875354166
mp-1206692,PrLuS3,0.7198000000000001,0.152006793999998,-2.239657081354167
mp-13326,PrLuSe3,0.49350000000000005,0.0,-2.189735595104165
mp-1232298,PrMgS3,0.17450000000000002,0.39101609749999905,-1.514052084333332
mp-1232362,PrMgS3,0.0,0.33120114566666603,-1.5738670361666651
mp-1237949,PrMgS3,0.0,0.44287186499999903,-1.462196316833332
mp-2901879,PrMgS3,0.907099999999999,0.320738830499998,-1.549699815020832
mp-1232136,PrMgSe3,0.0,0.38838746499999804,-1.365800566739582
mp-1232200,PrMgSe3,0.0,0.29201465933333104,-1.46217337240625
mp-22564,PrMnO3,0.057,0.0,-2.943615975919542
mp-975913,PrNbO3,0.0,0.342085202349998,-2.9259439773333322
mp-13073,PrNiGe3,0.0,0.000252171000002,-0.592177524333331
mp-19170,PrNiO3,0.0,0.0010816025,-2.405585991833332
mp-22280,PrNiO3,0.0,0.0,-2.406667594333332
mp-570394,PrNiSb3,0.0,0.0,-0.733577932666661
mp-10708,PrRh3C,0.0,0.022954606000002,-0.352597181333331
mp-4789,PrRhO3,0.6013000000000001,0.0,-2.47127042533334
mp-20186,PrRuO3,0.0,0.075639104300007,-2.480910365333333
mp-559756,PrScO3,4.2605,0.0,-3.8785403928333313
mp-1189962,PrScS3,1.8377000000000001,0.0,-2.295536750020829
mp-1202224,PrSiAs3,0.0,0.030635546749998,-0.5989595440833341
mp-1200190,PrSiP3,0.25680000000000003,0.0,-0.679500104119046
mp-1198507,PrSn3Ru,0.0,0.0,-0.47860547808333104
mp-1206304,PrTiGe3,0.0,0.0,-0.716862676666664
mp-753948,PrTiO3,0.0,0.05882947999999601,-3.527339722
mp-754696,PrTiO3,0.0,0.10464501399999701,-3.481524188
mp-1201800,PrTmS3,0.648099999999999,0.0,-2.386009392020832
mp-978084,PrVGe3,0.0,0.013583788727268,-0.502769711333334
mp-1069346,PrVO3,0.0,0.212041934499998,-2.990521863333335
mp-1209329,PrVO3,1.301599999999999,0.0,-3.2025637978333332
mp-1173554,PrVSb3,0.0,0.245544083500004,-0.41853451133332803
mp-1209337,PrVSb3,0.0,0.0,-0.6640785948333331
mp-1209736,PuCrO3,0.0,0.08201357066666701,-2.802689262749997
mp-2647102,PuCuO3,0.0,0.471741007999987,-2.001217212749996
mp-1186662,PuGaO3,0.0,0.26899824050000704,-2.583174226249997
mp-510492,PuRh3C,0.0,0.121229820999996,-0.115642708749999
mp-19828,PuRu3C,0.0,0.32939255925000105,0.32939255925000305
mp-1186812,PuTiO3,0.0,0.08042102100000201,-3.223825307416663
mp-2647162,PuTlO3,0.0,0.0,-2.518833282916666
mp-1219701,PuUC3,0.0,0.021984170333325,-0.29930980224999604
mp-1209729,PuVO3,0.0,0.047993956083333005,-2.8926955187499983
mp-4405,Rb3AuO,0.19789999999999902,0.0,-0.8160150875000001
mp-30055,Rb3BrO,0.3851,0.0027945930000010002,-1.500405602499999
mp-754892,Rb3ClO,0.47940000000000005,0.041447582000001,-1.552755477499999
mp-755428,Rb3ClO,1.223399999999999,0.0,-1.594203059500002
mp-756979,Rb3ClO,0.9366999999999991,0.015160209500001002,-1.57904285
mp-772199,Rb3ClO,0.6119999999999991,0.041604281000001006,-1.5525987785000002
mp-29019,Rb3IO,0.633999999999999,0.0,-1.402316398166666
mp-975463,RbAcO3,0.0,0.18033347099999902,-2.226777475
mp-1947055,RbAgBr3,0.0,0.0,-1.049502209749999
mp-998212,RbAgBr3,0.0,0.0,-1.209148418833332
mp-998226,RbAgBr3,0.0,0.000182012,-1.2089664068333321
mp-1975771,RbAgCl3,0.0,0.001968153999999,-1.4168307758333332
mp-998201,RbAgCl3,0.0,0.0,-1.418798929833333
mp-1055491,RbAgF3,0.0,0.0,-2.129714515833333
mp-7767,RbAgF3,0.0,0.001153603999998,-2.128560911833334
mp-867844,RbAgF3,0.0,0.114391061,-2.015323454833333
mp-975421,RbAgO3,0.0,0.353712061000001,-0.453735536833333
mp-975427,RbAlO3,0.0,0.37965470773332405,-1.9253732725000001
mp-975425,RbAsO3,0.0,0.2054534339,-1.358327302
mp-1110999,RbAuBr3,0.0,0.046297393000001005,-1.138901488499999
mp-27300,RbAuBr3,0.7293000000000001,0.0,-1.185198881499999
mp-1110791,RbAuCl3,0.0,0.05370293724999801,-1.322804313499999
mp-1111644,RbAuF3,0.0,0.12659574066666401,-1.912463796499999
mp-568666,RbAuI3,0.7061000000000001,0.0,-0.9100505774999991
mp-975405,RbAuO3,0.0,0.38479988599999804,-0.5241850445
mp-9047,RbBS3,2.4085,0.0,-1.017444626333323
mp-10552,RbBSe3,1.6569,0.0,-0.832793233739582
mp-975031,RbBeH3,3.3379,0.0014871951666660002,-0.191623514749999
mp-1173046,RbBiF3,0.0,0.387908709733335,-2.302191841500001
mp-677028,RbBiF3,1.3584,0.154449998733336,-2.5356505525
mp-975384,RbBiO3,0.0,0.0,-1.447628566500001
mp-28872,RbBrO3,3.9953000000000003,0.0,-1.052957117499999
mp-31271,RbCO3,3.9411,0.057108608750000005,-1.72414109175
mp-1209227,RbCaBr3,4.0839,0.023744037500001,-2.2604592365
mp-1209238,RbCaBr3,4.6259999999999994,8.251750000365377e-05,-2.284120756499998
mp-998198,RbCaBr3,4.0722,0.024241247500001003,-2.259962026499999
mp-998536,RbCaBr3,4.2996,0.0,-2.2842032740000002
mp-2043957,RbCaCl3,5.981999999999999,9.155000000760083e-06,-2.613225766499999
mp-2795318,RbCaCl3,4.9656,0.010251580000000001,-2.6029833415
mp-998197,RbCaCl3,4.9577,0.013094997999999,-2.6001399235
mp-998324,RbCaCl3,5.3844,0.0,-2.6132349214999993
mp-3654,RbCaF3,6.3971,0.0,-3.717050224499998
mp-23949,RbCaH3,3.2736,0.017971985999999003,-0.47965106625000004
mp-998325,RbCaI3,3.4334,0.045907286000000005,-1.769255370499999
mp-998592,RbCaI3,3.598499999999999,0.0,-1.8151626565
mp-975382,RbCaO3,0.0,0.42176365200000004,-1.484000282499999
mp-27400,RbCdBr3,2.7536,0.0,-1.560353950499999
mp-23390,RbCdCl3,3.5562,0.0,-1.8200683244999991
mp-6951,RbCdF3,3.1745,0.0,-2.696909542499998
mp-975380,RbCdO3,0.0,0.40300357000000003,-0.7188131464999991
mp-23011,RbClO3,5.3288,0.065171114000001,-1.1442688205
mp-1206319,RbCoBr3,0.0,0.016217684000004,-1.228234084499999
mp-1209410,RbCoBr3,0.0,0.150671998000003,-1.093779770499999
mp-1209412,RbCoBr3,0.0,0.19543154066667,-1.049020227833333
mp-1209578,RbCoBr3,0.0,0.064049351000003,-1.1804024175
mp-27707,RbCoCl3,0.0,0.0025010662500040003,-1.525296518499999
mp-541814,RbCoF3,0.0,0.0,-2.6213023615
mp-30027,RbCrCl3,0.5095000000000001,0.019588501499998003,-1.739988433999999
mp-568864,RbCrCl3,0.399,0.021571579999997002,-1.7380053555
mp-568887,RbCrCl3,0.11949999999999901,0.028290104999997002,-1.7312868305
mp-1206325,RbCrF3,0.9717000000000001,0.010353353749995001,-2.8946429765
mp-1954899,RbCrF3,0.0,0.060536320416661,-2.843224284249999
mp-27442,RbCrI3,0.168499999999999,0.06356557261111101,-1.000396931
mp-676553,RbCrI3,0.0,0.067536835111111,-0.9964256685
mp-998196,RbCuBr3,0.0,0.013992915999998001,-1.2007867865
mp-1232302,RbCuCl3,0.0,0.000887255999999,-1.4847116834999992
mp-23055,RbCuCl3,0.185899999999999,0.0,-1.485598939499999
mp-568857,RbCuCl3,0.0,0.023157983999999,-1.4624409555
mp-569526,RbCuCl3,0.0,0.050892006999999004,-1.4347069325000001
mp-571305,RbCuCl3,0.0,0.022798320499999,-1.462800619
mp-554601,RbCuF3,0.0,0.031564307,-2.3056485615
mp-8858,RbCuF3,0.0,0.0,-2.337212868500001
mp-975364,RbCuO3,0.0,0.42699596699999903,-0.6591540465000001
mp-1219609,RbCuS3,0.0,0.36558434071427903,-0.41843914999999904
mp-1209279,RbDyBr3,0.0,0.129484077055554,-1.882085690333332
mp-1206194,RbDyI3,0.0,0.09718622155555401,-1.462106907833332
mp-1209272,RbDyI3,0.0,0.125995729055554,-1.433297400333332
mp-975386,RbDyO3,0.0,0.25524798800000004,-2.285551702833332
mp-975361,RbErO3,0.0,0.24821699099999903,-2.3186068585
mp-1206801,RbEuCl3,0.45419999999999905,0.038372389999995,-2.5478159505000013
mp-1206518,RbFeCl3,0.0,0.070703025,-1.548168689499998
mp-1206560,RbFeCl3,0.360199999999999,0.10309992899999901,-1.515771785499999
mp-554465,RbFeF3,0.0,0.266142958500001,-2.4904115045
mp-975322,RbFeO3,0.0,0.266845015666669,-1.164507126499999
mp-975308,RbGdO3,0.0,0.176935758499999,-2.3090469385
mp-1120721,RbGeBr3,3.123799999999999,0.0,-1.418300289999999
mp-28558,RbGeBr3,1.9851,0.0014731224999990002,-1.4168271675000002
mp-1120729,RbGeCl3,2.5704000000000002,0.018935773500002,-1.672444437999999
mp-27369,RbGeCl3,3.7529,0.0,-1.691380211499999
mp-567855,RbGeI3,2.1987,0.005060806333333,-1.030275096499998
mp-571458,RbGeI3,0.554,0.013385509333329002,-1.021950393500002
